,artist_name,track_name,album_name,release_date,artist_popularity,track_popularity,artist_genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Hit,Dance_miss,Energy_miss,Valence_miss,all_popular
387,fun.,Some Nights,Some Nights,2012-02-14,66,71,"['baroque pop', 'metropopolis', 'modern rock', 'pop rock']",0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,audio_features,67WTwafOMgegV6ABnBQxcE,spotify:track:67WTwafOMgegV6ABnBQxcE,https://api.spotify.com/v1/tracks/67WTwafOMgegV6ABnBQxcE,https://api.spotify.com/v1/audio-analysis/67WTwafOMgegV6ABnBQxcE,277040,4,0,1,1,1,all_popular
388,Old Dominion,One Man Band,Old Dominion,2019-10-25,69,75,"['contemporary country', 'country', 'country road']",0.706,0.358,6,-8.331,1,0.0347,0.677,0.0,0.107,0.478,75.991,audio_features,7cA3PnUQDlUyBBwpRozQeo,spotify:track:7cA3PnUQDlUyBBwpRozQeo,https://api.spotify.com/v1/tracks/7cA3PnUQDlUyBBwpRozQeo,https://api.spotify.com/v1/audio-analysis/7cA3PnUQDlUyBBwpRozQeo,186240,4,0,0,1,1,all_popular
389,Coldplay,The Scientist,A Rush of Blood to the Head,2002-08-08,86,84,"['permanent wave', 'pop']",0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,audio_features,75JFxkI2RXiU7L9VXzMkle,spotify:track:75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/audio-analysis/75JFxkI2RXiU7L9VXzMkle,309600,4,0,1,1,1,all_popular
390,Phillip Phillips,Home,The World From The Side Of The Moon,2012-01-01,62,59,"['folk-pop', 'neo mellow', 'pop rock']",0.606,0.826,0,-6.04,1,0.0307,0.0256,1.56e-05,0.117,0.322,121.04,audio_features,1J6bub4kiTe4h0RCo9IszE,spotify:track:1J6bub4kiTe4h0RCo9IszE,https://api.spotify.com/v1/tracks/1J6bub4kiTe4h0RCo9IszE,https://api.spotify.com/v1/audio-analysis/1J6bub4kiTe4h0RCo9IszE,210173,4,0,1,0,1,all_popular
391,Alicia Keys,If I Ain't Got You,The Diary Of Alicia Keys,2003-12-02,77,79,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",0.609,0.444,7,-9.129,1,0.106,0.603,6.86e-06,0.104,0.166,118.402,audio_features,3XVBdLihbNbxUwZosxcGuJ,spotify:track:3XVBdLihbNbxUwZosxcGuJ,https://api.spotify.com/v1/tracks/3XVBdLihbNbxUwZosxcGuJ,https://api.spotify.com/v1/audio-analysis/3XVBdLihbNbxUwZosxcGuJ,228707,3,0,1,1,1,all_popular
392,Alessia Cara,Out Of Love,The Pains Of Growing,2018-11-30,74,73,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'pop', 'post-teen pop', 'uk pop']",0.481,0.267,7,-9.249,1,0.0339,0.8,0.0,0.249,0.137,117.64,audio_features,4WzhjxvLP95y7AMDy0Atwb,spotify:track:4WzhjxvLP95y7AMDy0Atwb,https://api.spotify.com/v1/tracks/4WzhjxvLP95y7AMDy0Atwb,https://api.spotify.com/v1/audio-analysis/4WzhjxvLP95y7AMDy0Atwb,227693,3,0,1,1,1,all_popular
393,Taylor Swift,willow,evermore,2020-12-11,93,77,['pop'],0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,audio_features,0lx2cLdOt3piJbcaXIV74f,spotify:track:0lx2cLdOt3piJbcaXIV74f,https://api.spotify.com/v1/tracks/0lx2cLdOt3piJbcaXIV74f,https://api.spotify.com/v1/audio-analysis/0lx2cLdOt3piJbcaXIV74f,214707,4,0,1,1,1,all_popular
394,The Script,Breakeven,The Script,2008-09-08,72,69,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'uk pop']",0.627,0.699,10,-4.504,1,0.0244,0.174,0.0,0.0789,0.535,94.003,audio_features,38xWaVFKaxZlMFvzNff2aW,spotify:track:38xWaVFKaxZlMFvzNff2aW,https://api.spotify.com/v1/tracks/38xWaVFKaxZlMFvzNff2aW,https://api.spotify.com/v1/audio-analysis/38xWaVFKaxZlMFvzNff2aW,261427,4,0,1,1,1,all_popular
395,Sia,Chandelier,1000 Forms Of Fear (Deluxe Version),2015-05-04,82,70,"['australian dance', 'australian pop', 'pop']",0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,audio_features,2s1sdSqGcKxpPr5lCl7jAV,spotify:track:2s1sdSqGcKxpPr5lCl7jAV,https://api.spotify.com/v1/tracks/2s1sdSqGcKxpPr5lCl7jAV,https://api.spotify.com/v1/audio-analysis/2s1sdSqGcKxpPr5lCl7jAV,216120,5,0,1,0,1,all_popular
396,Sara Bareilles,Brave,The Blessed Unrest,2013-07-16,65,71,"['acoustic pop', 'dance pop', 'hollywood', 'lilith', 'neo mellow', 'pop', 'pop rock']",0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,audio_features,6Uy6K3KdmUdAfelUp0SeXn,spotify:track:6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/tracks/6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/audio-analysis/6Uy6K3KdmUdAfelUp0SeXn,220573,4,0,1,0,1,all_popular
397,Vance Joy,Riptide,Dream Your Life Away (Special Edition),2014-09-09,75,80,"['folk-pop', 'pop', 'pop rock']",0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,audio_features,3JvrhDOgAt6p7K8mDyZwRd,spotify:track:3JvrhDOgAt6p7K8mDyZwRd,https://api.spotify.com/v1/tracks/3JvrhDOgAt6p7K8mDyZwRd,https://api.spotify.com/v1/audio-analysis/3JvrhDOgAt6p7K8mDyZwRd,204280,4,0,1,1,1,all_popular
398,Adele,Hello,25,2015-11-20,84,74,"['british soul', 'pop', 'pop soul', 'uk pop']",0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991,audio_features,1Yk0cQdMLx5RzzFTYwmuld,spotify:track:1Yk0cQdMLx5RzzFTYwmuld,https://api.spotify.com/v1/tracks/1Yk0cQdMLx5RzzFTYwmuld,https://api.spotify.com/v1/audio-analysis/1Yk0cQdMLx5RzzFTYwmuld,295502,4,0,1,1,1,all_popular
399,Coldplay,Yellow,Parachutes,2000-07-10,86,87,"['permanent wave', 'pop']",0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,audio_features,3AJwUDP919kvQ9QcozQPxg,spotify:track:3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg,266773,4,0,1,1,1,all_popular
400,Niall Horan,Put A Little Love On Me,Heartbreak Weather,2020-03-13,75,70,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",0.589,0.471,10,-4.908,1,0.0262,0.674,0.0,0.105,0.262,95.972,audio_features,7LyBwug9tJgbaEzRCqtY78,spotify:track:7LyBwug9tJgbaEzRCqtY78,https://api.spotify.com/v1/tracks/7LyBwug9tJgbaEzRCqtY78,https://api.spotify.com/v1/audio-analysis/7LyBwug9tJgbaEzRCqtY78,224586,4,0,1,1,1,all_popular
401,P!nk,Cover Me In Sunshine,Cover Me In Sunshine,2021-02-12,79,76,"['dance pop', 'pop']",0.476,0.594,5,-6.879,1,0.135,0.0599,0.0,0.0785,0.314,159.702,audio_features,6Tio0ZoDeSQnI7EBAqWer2,spotify:track:6Tio0ZoDeSQnI7EBAqWer2,https://api.spotify.com/v1/tracks/6Tio0ZoDeSQnI7EBAqWer2,https://api.spotify.com/v1/audio-analysis/6Tio0ZoDeSQnI7EBAqWer2,141050,4,0,1,1,1,all_popular
402,Rihanna,Stay - Album Version (Edited),Unapologetic (Deluxe),2012-12-10,87,64,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,audio_features,4zzzZ1UNfr75ASG1lUE9L1,spotify:track:4zzzZ1UNfr75ASG1lUE9L1,https://api.spotify.com/v1/tracks/4zzzZ1UNfr75ASG1lUE9L1,https://api.spotify.com/v1/audio-analysis/4zzzZ1UNfr75ASG1lUE9L1,240707,4,0,1,1,1,all_popular
403,Giveon,For Tonight,For Tonight,2021-09-24,80,75,"['pop', 'r&b']",0.442,0.517,9,-7.807,1,0.0548,0.0699,0.0,0.114,0.2,79.867,audio_features,61Emqg95O9zo1GNOcyxq4Y,spotify:track:61Emqg95O9zo1GNOcyxq4Y,https://api.spotify.com/v1/tracks/61Emqg95O9zo1GNOcyxq4Y,https://api.spotify.com/v1/audio-analysis/61Emqg95O9zo1GNOcyxq4Y,193822,4,0,1,1,1,all_popular
404,Harry Styles,Sign of the Times,Harry Styles,2017-05-12,92,84,['pop'],0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,audio_features,5Ohxk2dO5COHF1krpoPigN,spotify:track:5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/tracks/5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/audio-analysis/5Ohxk2dO5COHF1krpoPigN,340707,4,0,1,1,1,all_popular
405,Maren Morris,The Bones,GIRL,2019-03-08,72,75,"['contemporary country', 'country', 'texas country']",0.612,0.57,11,-6.642,0,0.0347,0.278,0.0,0.0963,0.334,77.004,audio_features,7yFhA2fUsL2oIMWlw5DaHQ,spotify:track:7yFhA2fUsL2oIMWlw5DaHQ,https://api.spotify.com/v1/tracks/7yFhA2fUsL2oIMWlw5DaHQ,https://api.spotify.com/v1/audio-analysis/7yFhA2fUsL2oIMWlw5DaHQ,197293,4,0,1,1,1,all_popular
406,The Calling,Wherever You Will Go,Camino Palmero,2001,60,74,"['neo mellow', 'pop rock']",0.558,0.719,2,-5.113,1,0.0267,0.0367,0.0,0.115,0.371,112.027,audio_features,5QpaGzWp0hwB5faV8dkbAz,spotify:track:5QpaGzWp0hwB5faV8dkbAz,https://api.spotify.com/v1/tracks/5QpaGzWp0hwB5faV8dkbAz,https://api.spotify.com/v1/audio-analysis/5QpaGzWp0hwB5faV8dkbAz,208600,4,0,1,1,1,all_popular
407,Clean Bandit,I Miss You (feat. Julia Michaels),What Is Love? (Deluxe Edition),2018-11-30,75,71,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky', 'uk pop']",0.693,0.624,0,-7.482,0,0.0448,0.299,7.64e-06,0.0955,0.369,105.002,audio_features,0Ult84lvFuqNvbyXwyRQ58,spotify:track:0Ult84lvFuqNvbyXwyRQ58,https://api.spotify.com/v1/tracks/0Ult84lvFuqNvbyXwyRQ58,https://api.spotify.com/v1/audio-analysis/0Ult84lvFuqNvbyXwyRQ58,205987,4,0,1,1,1,all_popular
408,Christina Perri,Jar of Hearts,lovestrong.,2011-05-10,70,73,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",0.349,0.348,3,-6.142,1,0.0316,0.726,0.0,0.12,0.0886,74.541,audio_features,0HZhYMZOcUzZKSFwPOti6m,spotify:track:0HZhYMZOcUzZKSFwPOti6m,https://api.spotify.com/v1/tracks/0HZhYMZOcUzZKSFwPOti6m,https://api.spotify.com/v1/audio-analysis/0HZhYMZOcUzZKSFwPOti6m,246587,4,0,1,1,1,all_popular
409,Rihanna,Love On The Brain,ANTI (Deluxe),2016-01-28,87,82,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,audio_features,5oO3drDxtziYU2H1X23ZIp,spotify:track:5oO3drDxtziYU2H1X23ZIp,https://api.spotify.com/v1/tracks/5oO3drDxtziYU2H1X23ZIp,https://api.spotify.com/v1/audio-analysis/5oO3drDxtziYU2H1X23ZIp,224000,3,0,1,1,1,all_popular
410,Keith Urban,One Too Many,One Too Many,2020-09-16,70,70,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",0.697,0.535,4,-6.504,1,0.068,0.247,0.0,0.569,0.594,82.959,audio_features,5NUXE8W12lWcUXgJRCjeEw,spotify:track:5NUXE8W12lWcUXgJRCjeEw,https://api.spotify.com/v1/tracks/5NUXE8W12lWcUXgJRCjeEw,https://api.spotify.com/v1/audio-analysis/5NUXE8W12lWcUXgJRCjeEw,203893,4,0,1,1,1,all_popular
411,Sheppard,Geronimo,Bombs Away,2015-01-12,62,70,"['australian indie', 'australian pop', 'dance pop', 'folk-pop', 'pop', 'pop rock', 'tropical house']",0.705,0.78,7,-6.267,1,0.0805,0.456,0.00152,0.115,0.457,142.028,audio_features,0qt5f5EL92o8Snzopsv0en,spotify:track:0qt5f5EL92o8Snzopsv0en,https://api.spotify.com/v1/tracks/0qt5f5EL92o8Snzopsv0en,https://api.spotify.com/v1/audio-analysis/0qt5f5EL92o8Snzopsv0en,218228,4,0,0,1,1,all_popular
412,Sam Smith,Stay With Me,In The Lonely Hour,2014-05-26,81,81,"['dance pop', 'pop', 'uk pop']",0.418,0.42,0,-6.444,1,0.0414,0.588,6.39e-05,0.11,0.184,84.094,audio_features,5Nm9ERjJZ5oyfXZTECKmRt,spotify:track:5Nm9ERjJZ5oyfXZTECKmRt,https://api.spotify.com/v1/tracks/5Nm9ERjJZ5oyfXZTECKmRt,https://api.spotify.com/v1/audio-analysis/5Nm9ERjJZ5oyfXZTECKmRt,172724,4,0,1,1,1,all_popular
413,Andy Grammer,Damn It Feels Good To Be Me,Damn It Feels Good To Be Me,2021-09-08,70,64,"['dance pop', 'neo mellow', 'pop', 'pop rap', 'pop rock']",0.706,0.777,0,-5.09,1,0.0384,0.0663,0.0,0.462,0.782,120.031,audio_features,3LymIBUSWRoxxm7W5UQlXl,spotify:track:3LymIBUSWRoxxm7W5UQlXl,https://api.spotify.com/v1/tracks/3LymIBUSWRoxxm7W5UQlXl,https://api.spotify.com/v1/audio-analysis/3LymIBUSWRoxxm7W5UQlXl,138307,4,0,0,1,1,all_popular
414,Beyoncé,Irreplaceable,B'Day,2006-09-04,88,64,"['dance pop', 'pop', 'r&b']",0.576,0.697,10,-4.192,1,0.326,0.0286,1.15e-06,0.167,0.501,175.906,audio_features,1G7DcLzPnopdZjLkev0K4e,spotify:track:1G7DcLzPnopdZjLkev0K4e,https://api.spotify.com/v1/tracks/1G7DcLzPnopdZjLkev0K4e,https://api.spotify.com/v1/audio-analysis/1G7DcLzPnopdZjLkev0K4e,227667,4,0,1,1,1,all_popular
415,Colbie Caillat,Bubbly,Coco,2007-01-01,67,72,"['acoustic pop', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",0.688,0.477,9,-6.684,1,0.036,0.594,0.0,0.115,0.257,127.866,audio_features,1lkvpmrCaXK8QtliFDcHBO,spotify:track:1lkvpmrCaXK8QtliFDcHBO,https://api.spotify.com/v1/tracks/1lkvpmrCaXK8QtliFDcHBO,https://api.spotify.com/v1/audio-analysis/1lkvpmrCaXK8QtliFDcHBO,196227,4,0,1,1,1,all_popular
416,Harry Styles,Sweet Creature,Harry Styles,2017-05-12,92,77,['pop'],0.427,0.262,7,-8.541,1,0.0276,0.746,0.0,0.068,0.228,104.085,audio_features,5kRPPEWFJIMox5qIkQkiz5,spotify:track:5kRPPEWFJIMox5qIkQkiz5,https://api.spotify.com/v1/tracks/5kRPPEWFJIMox5qIkQkiz5,https://api.spotify.com/v1/audio-analysis/5kRPPEWFJIMox5qIkQkiz5,224867,4,0,1,1,1,all_popular
417,Hozier,Take Me To Church,Hozier,2014-07-20,76,82,"['irish singer-songwriter', 'pop']",0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,audio_features,3dYD57lRAUcMHufyqn9GcI,spotify:track:3dYD57lRAUcMHufyqn9GcI,https://api.spotify.com/v1/tracks/3dYD57lRAUcMHufyqn9GcI,https://api.spotify.com/v1/audio-analysis/3dYD57lRAUcMHufyqn9GcI,241688,4,0,1,1,1,all_popular
418,Coldplay,Paradise,Mylo Xyloto,2011-10-24,86,83,"['permanent wave', 'pop']",0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,audio_features,6nek1Nin9q48AVZcWs9e9D,spotify:track:6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/tracks/6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/audio-analysis/6nek1Nin9q48AVZcWs9e9D,278719,4,0,1,1,1,all_popular
419,Kina Grannis,Can't Help Falling In Love,Crazy Rich Asians (Original Motion Picture Soundtrack),2018-08-10,62,70,"['acoustic pop', 'neo mellow', 'viral pop']",0.266,0.0596,0,-18.515,1,0.0363,0.905,7.07e-05,0.132,0.143,181.74,audio_features,6lfxq3CG4xtTiEg7opyCyx,spotify:track:6lfxq3CG4xtTiEg7opyCyx,https://api.spotify.com/v1/tracks/6lfxq3CG4xtTiEg7opyCyx,https://api.spotify.com/v1/audio-analysis/6lfxq3CG4xtTiEg7opyCyx,201933,3,0,1,1,1,all_popular
420,Jason Mraz,I Won't Give Up,I Won't Give Up,2012-01-03,72,66,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",0.585,0.303,4,-10.058,1,0.0398,0.694,0.0,0.115,0.142,136.703,audio_features,05pKAafT85jeeNhZ6kq7HT,spotify:track:05pKAafT85jeeNhZ6kq7HT,https://api.spotify.com/v1/tracks/05pKAafT85jeeNhZ6kq7HT,https://api.spotify.com/v1/audio-analysis/05pKAafT85jeeNhZ6kq7HT,240166,3,0,1,1,1,all_popular
421,Lauren Daigle,You Say,Look Up Child,2018-09-07,66,75,"['ccm', 'christian alternative rock', 'christian music', 'worship']",0.494,0.632,5,-6.89,1,0.0342,0.682,0.0,0.0869,0.0797,147.873,audio_features,6Up545NUflOiXo8cEraH49,spotify:track:6Up545NUflOiXo8cEraH49,https://api.spotify.com/v1/tracks/6Up545NUflOiXo8cEraH49,https://api.spotify.com/v1/audio-analysis/6Up545NUflOiXo8cEraH49,274693,4,0,1,1,1,all_popular
422,Ben Platt,imagine,Imagine,2021-04-23,64,65,"['hollywood', 'pop', 'show tunes']",0.542,0.412,1,-6.822,1,0.0411,0.0421,2.03e-06,0.0884,0.284,130.203,audio_features,716eVtciaJCtTcaknS3QXr,spotify:track:716eVtciaJCtTcaknS3QXr,https://api.spotify.com/v1/tracks/716eVtciaJCtTcaknS3QXr,https://api.spotify.com/v1/audio-analysis/716eVtciaJCtTcaknS3QXr,164203,5,0,1,1,1,all_popular
423,Katy Perry,Teenage Dream,Teenage Dream,2010-08-24,83,70,"['dance pop', 'pop', 'post-teen pop']",0.719,0.798,10,-4.582,1,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,audio_features,235LXPXfi0SmOaS9TaCh3c,spotify:track:235LXPXfi0SmOaS9TaCh3c,https://api.spotify.com/v1/tracks/235LXPXfi0SmOaS9TaCh3c,https://api.spotify.com/v1/audio-analysis/235LXPXfi0SmOaS9TaCh3c,227741,4,0,0,0,1,all_popular
424,Taylor Swift,Lover,Lover,2019-08-23,93,84,['pop'],0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,audio_features,1dGr1c8CrMLDpV6mPbImSI,spotify:track:1dGr1c8CrMLDpV6mPbImSI,https://api.spotify.com/v1/tracks/1dGr1c8CrMLDpV6mPbImSI,https://api.spotify.com/v1/audio-analysis/1dGr1c8CrMLDpV6mPbImSI,221307,4,0,1,1,1,all_popular
425,Vanessa Carlton,A Thousand Miles,Be Not Nobody,2002-04-30,62,77,"['lilith', 'neo mellow', 'piano rock', 'pop rock', 'post-teen pop']",0.56,0.825,11,-3.862,1,0.0379,0.323,0.0,0.161,0.268,94.931,audio_features,4w1lzcaoZ1IC2K5TwjalRP,spotify:track:4w1lzcaoZ1IC2K5TwjalRP,https://api.spotify.com/v1/tracks/4w1lzcaoZ1IC2K5TwjalRP,https://api.spotify.com/v1/audio-analysis/4w1lzcaoZ1IC2K5TwjalRP,237493,4,0,1,0,1,all_popular
426,Dan + Shay,I Should Probably Go To Bed,I Should Probably Go To Bed,2020-07-31,72,67,"['contemporary country', 'country', 'pop']",0.721,0.277,1,-7.128,1,0.0365,0.634,0.0,0.112,0.309,131.935,audio_features,5ovVcYo2MvjVydFwFyaaqy,spotify:track:5ovVcYo2MvjVydFwFyaaqy,https://api.spotify.com/v1/tracks/5ovVcYo2MvjVydFwFyaaqy,https://api.spotify.com/v1/audio-analysis/5ovVcYo2MvjVydFwFyaaqy,171827,4,0,0,1,1,all_popular
427,Alicia Keys,No One,As I Am (Expanded Edition),2007-11-09,77,78,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",0.644,0.549,1,-5.415,0,0.0285,0.0209,8.85e-06,0.134,0.167,90.04,audio_features,6IwKcFdiRQZOWeYNhUiWIv,spotify:track:6IwKcFdiRQZOWeYNhUiWIv,https://api.spotify.com/v1/tracks/6IwKcFdiRQZOWeYNhUiWIv,https://api.spotify.com/v1/audio-analysis/6IwKcFdiRQZOWeYNhUiWIv,253813,4,0,1,1,1,all_popular
428,Forest Blakk,Fall Into Me,Fall Into Me,2021-09-24,61,67,"['pop', 'pop rock', 'uk pop']",0.45,0.483,2,-6.754,1,0.0572,0.179,0.0,0.127,0.206,118.305,audio_features,7Lv78wiIJcKgND9Zi7AIOt,spotify:track:7Lv78wiIJcKgND9Zi7AIOt,https://api.spotify.com/v1/tracks/7Lv78wiIJcKgND9Zi7AIOt,https://api.spotify.com/v1/audio-analysis/7Lv78wiIJcKgND9Zi7AIOt,226067,4,0,1,1,1,all_popular
429,Thomas Rhett,Look What God Gave Her,Center Point Road,2019-05-31,74,72,"['contemporary country', 'country', 'country road', 'modern country rock']",0.739,0.85,2,-3.966,1,0.0308,0.0272,0.0,0.181,0.883,113.0,audio_features,2KqJC0koTBUyDlsMt5ok1V,spotify:track:2KqJC0koTBUyDlsMt5ok1V,https://api.spotify.com/v1/tracks/2KqJC0koTBUyDlsMt5ok1V,https://api.spotify.com/v1/audio-analysis/2KqJC0koTBUyDlsMt5ok1V,168960,4,1,0,0,0,all_popular
430,Calum Scott,Dancing On My Own,Only Human (Deluxe),2018-03-09,78,80,"['neo mellow', 'pop', 'uk pop']",0.681,0.174,1,-8.745,1,0.0315,0.837,3.35e-05,0.0983,0.231,112.672,audio_features,2BOqDYLOJBiMOXShCV1neZ,spotify:track:2BOqDYLOJBiMOXShCV1neZ,https://api.spotify.com/v1/tracks/2BOqDYLOJBiMOXShCV1neZ,https://api.spotify.com/v1/audio-analysis/2BOqDYLOJBiMOXShCV1neZ,260285,4,0,1,1,1,all_popular
431,Maroon 5,This Love,Songs About Jane: 10th Anniversary Edition,2002,84,79,['pop'],0.712,0.862,5,-4.612,0,0.0378,0.0525,0.0,0.093,0.809,95.051,audio_features,6ECp64rv50XVz93WvxXMGF,spotify:track:6ECp64rv50XVz93WvxXMGF,https://api.spotify.com/v1/tracks/6ECp64rv50XVz93WvxXMGF,https://api.spotify.com/v1/audio-analysis/6ECp64rv50XVz93WvxXMGF,206200,4,1,0,0,0,all_popular
432,fun.,We Are Young (feat. Janelle Monáe),Some Nights,2012-02-14,66,77,"['baroque pop', 'metropopolis', 'modern rock', 'pop rock']",0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,audio_features,5rgy6ghBq1eRApCkeUdJXf,spotify:track:5rgy6ghBq1eRApCkeUdJXf,https://api.spotify.com/v1/tracks/5rgy6ghBq1eRApCkeUdJXf,https://api.spotify.com/v1/audio-analysis/5rgy6ghBq1eRApCkeUdJXf,250627,4,0,1,1,1,all_popular
433,Adele,Rolling in the Deep,21,2011-01-24,84,80,"['british soul', 'pop', 'pop soul', 'uk pop']",0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,audio_features,4OSBTYWVwsQhGLF9NHvIbR,spotify:track:4OSBTYWVwsQhGLF9NHvIbR,https://api.spotify.com/v1/tracks/4OSBTYWVwsQhGLF9NHvIbR,https://api.spotify.com/v1/audio-analysis/4OSBTYWVwsQhGLF9NHvIbR,228093,4,0,0,1,1,all_popular
434,Niall Horan,Slow Hands,Flicker (Deluxe),2017-10-20,75,75,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",0.735,0.425,0,-6.648,1,0.0464,0.011,0.0,0.055,0.848,85.896,audio_features,2cOUlop2ZakjOKe4WinesN,spotify:track:2cOUlop2ZakjOKe4WinesN,https://api.spotify.com/v1/tracks/2cOUlop2ZakjOKe4WinesN,https://api.spotify.com/v1/audio-analysis/2cOUlop2ZakjOKe4WinesN,188174,4,0,0,1,0,all_popular
435,The Neighbourhood,Sweater Weather,I'm Sorry...,2012-08-07,82,62,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",0.695,0.615,7,-5.325,0,0.042,0.15,0.000212,0.0879,0.414,124.015,audio_features,4pGqFOfzvfe6avb9kbZicC,spotify:track:4pGqFOfzvfe6avb9kbZicC,https://api.spotify.com/v1/tracks/4pGqFOfzvfe6avb9kbZicC,https://api.spotify.com/v1/audio-analysis/4pGqFOfzvfe6avb9kbZicC,240040,4,0,1,1,1,all_popular
436,MAX,Butterflies,Butterflies,2021-06-25,68,76,"['australian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",0.7,0.613,11,-4.041,1,0.0408,0.385,0.0,0.0887,0.42,88.084,audio_features,7eQHxigpuDJjCG50JyzU8v,spotify:track:7eQHxigpuDJjCG50JyzU8v,https://api.spotify.com/v1/tracks/7eQHxigpuDJjCG50JyzU8v,https://api.spotify.com/v1/audio-analysis/7eQHxigpuDJjCG50JyzU8v,191250,4,0,1,1,1,all_popular
437,Michael Bublé,Home,It's Time,2005-02-08,73,70,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",0.608,0.37,7,-9.207,1,0.0306,0.844,1.87e-05,0.112,0.349,127.631,audio_features,3lyLqIn8mybyEFTs8JJaLf,spotify:track:3lyLqIn8mybyEFTs8JJaLf,https://api.spotify.com/v1/tracks/3lyLqIn8mybyEFTs8JJaLf,https://api.spotify.com/v1/audio-analysis/3lyLqIn8mybyEFTs8JJaLf,225907,4,0,1,1,1,all_popular
438,Tom Grennan,Little Bit of Love,Little Bit of Love,2021-01-08,70,70,"['tropical house', 'uk pop']",0.689,0.706,1,-4.48,0,0.0312,0.0833,0.0,0.105,0.623,106.52,audio_features,2sX7lJXsOYGP1Us6CqM9t1,spotify:track:2sX7lJXsOYGP1Us6CqM9t1,https://api.spotify.com/v1/tracks/2sX7lJXsOYGP1Us6CqM9t1,https://api.spotify.com/v1/audio-analysis/2sX7lJXsOYGP1Us6CqM9t1,226268,4,0,1,1,1,all_popular
439,Lady Gaga,Always Remember Us This Way,A Star Is Born Soundtrack (Without Dialogue),2018-10-05,84,79,"['art pop', 'dance pop', 'pop']",0.553,0.502,0,-5.972,1,0.0409,0.299,0.0,0.764,0.296,129.976,audio_features,2rbDhOo9Fh61Bbu23T2qCk,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,https://api.spotify.com/v1/tracks/2rbDhOo9Fh61Bbu23T2qCk,https://api.spotify.com/v1/audio-analysis/2rbDhOo9Fh61Bbu23T2qCk,210200,4,0,1,1,1,all_popular
